Post Link,Title,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,Body,TagName
"{
  ""id"": 66786,
  ""title"": ""What is a 'hidden state' in BERT output?""
}","What is a 'hidden state' in BERT output?","2020-01-20 22:00:44","66788","3","14117","<nlp><rnn><bert>","<p>I'm trying to understand the workings and output of BERT, and I'm wondering how/why each layer of BERT has a 'hidden state'.</p>

<p>I understand what RNN's have a 'hidden state' that gets passed to each time step, which is a representation of previous inputs. But I've read that BERT isn't a RNN - it's a CNN with attention.</p>

<p>But you can output the hidden state for each layer of a BERT model.  How is it that BERT has hidden states if it's not a RNN?</p>
","bert"
"{
  ""id"": 66394,
  ""title"": ""How does BERT and GPT-2 encoding deal with token such as <|startoftext|>, <s>""
}","How does BERT and GPT-2 encoding deal with token such as <|startoftext|>, <s>","2020-01-13 10:07:32","66399","3","5437","<nlp><pytorch><bert><gpt>","<p>As I understand, GPT-2 and BERT are using Byte-Pair Encoding which is a subword encoding. Since lots of start/end token is used such as &lt;|startoftext|> and , as I image the encoder should encode the token as one single piece.</p>

<p>However, when I use pytorch <code>BertTokenizer</code> it seems the encoder also separate token into pieces. Is this correct behaviour?</p>

<pre><code>from pytorch_pretrained_bert import BertTokenizer, cached_path
tokenizer = BertTokenizer.from_pretrained('bert-base-cased', do_lower_case=False) 
tokenizer.tokenize('&lt;s&gt; This is a sentence &lt;|endoftext|&gt;')
</code></pre>

<p>The results are:</p>

<pre><code>['&lt;',
 's',
 '&gt;',
 'This',
 'is',
 'a',
 'sentence',
 '&lt;',
 '|',
 'end',
 '##oft',
 '##ex',
 '##t',
 '|',
 '&gt;']
</code></pre>
","bert"
"{
  ""id"": 66207,
  ""title"": ""What is purpose of the [CLS] token and why is its encoding output important?""
}","What is purpose of the [CLS] token and why is its encoding output important?","2020-01-09 17:20:10","66209","72","100277","<nlp><sentiment-analysis><bert><language-model><text-classification>","<p>I am reading <a href=""http://jalammar.github.io/a-visual-guide-to-using-bert-for-the-first-time/"" rel=""noreferrer"">this article on how to use BERT</a> by Jay Alammar and I understand things up until:</p>

<blockquote>
  <p>For sentence classification, we’re only only interested in BERT’s output for the [CLS] token, so we select that slice of the cube and discard everything else.</p>
</blockquote>

<p>I have read <a href=""https://datascience.stackexchange.com/questions/46312/what-is-the-vector-value-of-cls-sep-tokens-in-bert"">this topic</a>, but still have some questions:</p>

<p>Isn't the [CLS] token at the very beginning of each sentence? Why is that ""we are only interested in BERT's output for the [CLS] token""? Can anyone help me get my head around this? Thanks!</p>
","bert"
"{
  ""id"": 66205,
  ""title"": ""Predicting Missing Word in Text""
}","Predicting Missing Word in Text","2020-01-09 17:07:08","","1","682","<nlp><bert>","<p>I know about BERT and other solutions when you masking some words and try to predict them.
But let say I have a text:</p>

<blockquote>
  <p>Transformer have taken the of Natural Processing
  by storm, transforming the field by leaps and bounds. New,
  bigger, and better models to crop up almost every , 
  benchmarks in performance across a wide variety of tasks.</p>
</blockquote>

<p>And I cannot in advance say to BERT where masking is. I am looking for an algorithm which can understand where missing words are and after that predict them.</p>
","bert"
"{
  ""id"": 66009,
  ""title"": ""Multilingual Bert sentence vector captures language used more than meaning - working as interned?""
}","Multilingual Bert sentence vector captures language used more than meaning - working as interned?","2020-01-07 07:29:00","66019","3","507","<deep-learning><nlp><pytorch><bert>","<p>Playing around with BERT, I downloaded the Huggingface Multilingual Bert and entered three sentences, saving their sentence vectors (the embedding of <code>[CLS]</code>), then translated them via Google Translate, passed them through the model and saved their sentence vectors.</p>

<p>I then compared the results using cosine similarity.</p>

<p>I was surprised to see that each sentence vector was pretty far from the one generated from the sentence translated from it (0.15-0.27 cosine distance) while different sentences from the same language were quite close indeed (0.02-0.04 cosine distance).</p>

<p>So instead of having sentences of similar meaning (but different languages) grouped together (in 768 dimensional space ;) ), dissimilar sentences of the same language are closer. </p>

<p>To my understanding the whole point of Multilingual Bert is inter-language transfer learning - for example training a model (say, and FC net) on representations in one language and having that model be readily used in other languages.  </p>

<p>How can that work if sentences (of different languages) of the exact meaning are mapped to be more apart than dissimilar sentences of the same language?  </p>

<p>My code:</p>

<pre><code>import torch

import transformers
from transformers import AutoModel,AutoTokenizer

bert_name=""bert-base-multilingual-cased""
tokenizer = AutoTokenizer.from_pretrained(bert_name)
MBERT = AutoModel.from_pretrained(bert_name)

#Some silly sentences
eng1='A cat jumped from the trees and startled the tourists'
e=tokenizer.encode(eng1, add_special_tokens=True)
ans_eng1=MBERT(torch.tensor([e]))

eng2='A small snake whispered secrets to large cats'
t=tokenizer.tokenize(eng2)
e=tokenizer.encode(eng2, add_special_tokens=True)
ans_eng2=MBERT(torch.tensor([e]))

eng3='A tiger sprinted from the bushes and frightened the guests'
e=tokenizer.encode(eng3, add_special_tokens=True)
ans_eng3=MBERT(torch.tensor([e]))

# Translated to Hebrew with Google Translate
heb1='חתול קפץ מהעץ והבהיל את התיירים'
e=tokenizer.encode(heb1, add_special_tokens=True)
ans_heb1=MBERT(torch.tensor([e]))

heb2='נחש קטן לחש סודות לחתולים גדולים'
e=tokenizer.encode(heb2, add_special_tokens=True)
ans_heb2=MBERT(torch.tensor([e]))

heb3='נמר רץ מהשיחים והפחיד את האורחים'
e=tokenizer.encode(heb3, add_special_tokens=True)
ans_heb3=MBERT(torch.tensor([e]))


from scipy import spatial
import numpy as np

# Compare Sentence Embeddings

result = spatial.distance.cosine(ans_eng1[1].data.numpy(), ans_heb1[1].data.numpy())

print ('Eng1-Heb1 - Translated sentences',result)


result = spatial.distance.cosine(ans_eng2[1].data.numpy(), ans_heb2[1].data.numpy())

print ('Eng2-Heb2 - Translated sentences',result)

result = spatial.distance.cosine(ans_eng3[1].data.numpy(), ans_heb3[1].data.numpy())

print ('Eng3-Heb3 - Translated sentences',result)

print (""\n---\n"")

result = spatial.distance.cosine(ans_heb1[1].data.numpy(), ans_heb2[1].data.numpy())

print ('Heb1-Heb2 - Different sentences',result)

result = spatial.distance.cosine(ans_eng1[1].data.numpy(), ans_eng2[1].data.numpy())

print ('Heb1-Heb3 - Similiar sentences',result)

print (""\n---\n"")

result = spatial.distance.cosine(ans_eng1[1].data.numpy(), ans_eng2[1].data.numpy())

print ('Eng1-Eng2 - Different sentences',result)

result = spatial.distance.cosine(ans_eng1[1].data.numpy(), ans_eng3[1].data.numpy())

print ('Eng1-Eng3 - Similiar sentences',result)

#Output:
""""""
Eng1-Heb1 - Translated sentences 0.2074061632156372
Eng2-Heb2 - Translated sentences 0.15557605028152466
Eng3-Heb3 - Translated sentences 0.275478720664978

---

Heb1-Heb2 - Different sentences 0.044616520404815674
Heb1-Heb3 - Similar sentences 0.027982771396636963

---

Eng1-Eng2 - Different sentences 0.027982771396636963
Eng1-Eng3 - Similar sentences 0.024596810340881348
""""""
</code></pre>

<p>P.S.</p>

<p>At least the Heb1 was closer to Heb3 than to Heb2.
This was also observed for the English equivalents, but less so. </p>

<p>N.B.
Originally asked on Stack Overflow, <a href=""https://stackoverflow.com/questions/59619760/multilingual-bert-sentence-vector-captures-language-used-more-than-meaning-wor"">here</a></p>
","bert"
"{
  ""id"": 65671,
  ""title"": ""Why do BERT classification do worse with longer sequence length?""
}","Why do BERT classification do worse with longer sequence length?","2019-12-31 18:08:12","108967","6","1008","<deep-learning><bert><transformer><hyperparameter-tuning><hyperparameter>","<p>I've been experimenting using transformer networks like BERT for some simple classification tasks. My tasks are binary assignment, the datasets are relatively balanced, and the corpus are abstracts from <a href=""https://www.ncbi.nlm.nih.gov/pubmed/"" rel=""nofollow noreferrer"">PUBMED</a>. The median number of tokens from pre-processing is about 350 but I'm finding a strange result as I vary the sequence length. While using too few tokens hampers BERT in a predictable way, BERT doesn't do better with more tokens. It looks like the optimal number of tokens is about 128 and consistently performs worse as I give it more of the abstract.</p>

<p>What could be causing this, and how can I investigate it further?<a href=""https://i.sstatic.net/9b1Vi.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/9b1Vi.png"" alt=""enter image description here""></a></p>
","bert"
"{
  ""id"": 65620,
  ""title"": ""User profiling based on multiple posts""
}","User profiling based on multiple posts","2019-12-30 10:08:29","","5","86","<machine-learning><deep-learning><nlp><bert>","<p>I currently have collected a dataset of different social media posts for each user with labels assigned to each user. I tried to use LSTM, and BERT for the text classification problem, So for each post, I try to predict the label(for example age). This is not sufficient because you need all of the information contained in the sum of posts to determine the user's age for example.
My first thought was to concatenate all of the posts for a single user but since I am currently using BERT which has a maximum sequence length of 512 it wouldn't work. My second idea was to use a text summary and combine them in one vector and hope it doesn't pass the maximum length limit.</p>

<p>Do you have any suggestions for a possible solution? I would assume this problem has been dealt with in the scientific literature and I would be thankful if anyone could point me in the right direction.</p>
","bert"
"{
  ""id"": 65595,
  ""title"": ""fine tune BERT in a small GPU""
}","fine tune BERT in a small GPU","2019-12-29 21:39:53","","1","367","<gpu><bert><finetuning>","<p>I want to to fine tune the BERT base model but the only accelerated HW I have access to is a couple of <a href=""https://www.nvidia.com/object/product-quadro-600-us.html"" rel=""nofollow noreferrer"">Quadro 600</a> GPUs which only pack 1GB RAM and 96 CUDA cores each.</p>

<p>My question: is it even possible to fine tune BERT over this HW? If so, would it be worth with so few CUDA cores available? How can I know whether GPU memory will fit all the data and parameters?</p>
","bert"
"{
  ""id"": 65241,
  ""title"": ""Why is the decoder not a part of BERT architecture?""
}","Why is the decoder not a part of BERT architecture?","2019-12-21 17:09:07","65242","29","26177","<nlp><bert><machine-translation><attention-mechanism>","<p>I can't see how BERT makes predictions without using a decoder unit, which was a part of all models before it including transformers and standard RNNs. How are output predictions made in the BERT architecture without using a decoder? How does it do away with decoders completely?</p>
<p>To put the question another way: what decoder can I use, along with BERT, to generate output text? If BERT only encodes, what library/tool can I use to decode from the embeddings?</p>
","bert"
"{
  ""id"": 65235,
  ""title"": ""Measuring quality of answers from QnA systems""
}","Measuring quality of answers from QnA systems","2019-12-21 15:21:19","","1","99","<bert><transformer><search-engine><question-answering>","<p>I am having a question answering system which is using Seq2Seq kind of architecture. Actually it is a transformer architecture. When a question is asked it gives startposition and endposition of answer along with their logits.<br>
The answer is formed by choosing the best logits span and final probability is calculated by summing the start and end logits.  </p>

<p>Now the problem is, I have multiple answer and many times the good answer is at 2nd or 3rd place (after sorting on the result of sum of start and end probability).  Is there any metric in search engine science using which I can rank the best answers?  </p>

<p>Followings have been tried:</p>

<ul>
<li>cosine similarity between question words and answers  -  This works many times but  fails when question semantic meaning is complex</li>
<li>TFIDF - gives good score but fails when there is synonym in answers rather than matching word.</li>
<li>gensim semantic similarity - fails badly.</li>
<li>BLUE score and new BERTF1Score also tried</li>
</ul>

<p>Few terms I heard of but I doubt if these work, like Mean Reciprocal Rank which I think gives search quality rather than answer quality and also the correct response is required to calculate MRR (Please correct if I am wrong). Or the PageRank which is not valid in my case as the answer semantic meaning is preferred in QnA rather than the document popularity.  </p>

<p>Kindly suggest other metrics which search engines generally use to rank the answers.</p>
","bert"
"{
  ""id"": 64684,
  ""title"": ""Can BERT/ELMo be used (or retrained) to generate a text in both directions?""
}","Can BERT/ELMo be used (or retrained) to generate a text in both directions?","2019-12-12 09:39:29","","0","877","<nlp><bert><text-generation>","<p>Text generation is perhaps one of the fun things to do with old NGram or new BERT/ELMo models. I am wondering can BERT be used to generate text from the end of a sentence, or better in both directions. That is instead of giving some starting words, we give some ending words. </p>
","bert"
"{
  ""id"": 64583,
  ""title"": ""What are the good parameter ranges for BERT hyperparameters while finetuning it on a very small dataset?""
}","What are the good parameter ranges for BERT hyperparameters while finetuning it on a very small dataset?","2019-12-10 18:31:43","","15","18746","<deep-learning><bert><finetuning>","<p>I need to finetune BERT model (from the huggingface repository) on a sentence classification task. However, my dataset is really small.I have 12K sentences and only 10% of them are from positive classes. Does anyone here have any experience on finetuning bert in small datasets? Do you have any suggestions for learning rate, batch size, epoch number warmup steps etc.?</p>
","bert"
"{
  ""id"": 64326,
  ""title"": ""How can I feed BERT to neural machine translation?""
}","How can I feed BERT to neural machine translation?","2019-12-06 11:50:33","64599","2","3685","<keras><tensorflow><sequence-to-sequence><bert><machine-translation>","<p>I am trying to feed the <code>input</code> and <code>target</code> sentences to an NMT model, I am trying to use BERT here, But I don't have any idea how to give it to my model.
before that, I was using one-hot encoding and I got issues there and I want to use BERT.</p>

<p>Also, I have to note that, I am new in TensorFlow and deep learning. So please share your opinion with me about the use of BERT in NMT.</p>

<p>my goal is only to use BERT in my model for translation purpose</p>

<p>my model definition:</p>

<pre class=""lang-py prettyprint-override""><code>def build_model(in_vocab, out_vocab, in_timesteps, out_timesteps, units):
    model = Sequential()
    model.add(Embedding(in_vocab, units, input_length=in_timesteps, mask_zero=True))
    model.add(LSTM(units))
    model.add(RepeatVector(out_timesteps))
    model.add(LSTM(units, return_sequences=True))
    model.add(Dense(out_vocab, activation='softmax'))
    return model
</code></pre>
","bert"
"{
  ""id"": 64323,
  ""title"": ""How to load the pre-trained BERT model from local/colab directory?""
}","How to load the pre-trained BERT model from local/colab directory?","2019-12-06 10:59:04","64513","5","28704","<nlp><bert>","<p>Hi i downloaded the BERT pretrained model (<a href=""https://storage.googleapis.com/bert_models/2018_10_18/cased_L-12_H-768_A-12.zip"" rel=""noreferrer"">https://storage.googleapis.com/bert_models/2018_10_18/cased_L-12_H-768_A-12.zip</a>) from here and saved to a directory in gogole colab and in local .</p>

<p>when i try to load the model in colab im getting ""We assumed '/content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/config.json"" . tried to laod the model in local machine and getting same error .</p>

<p>this is how i loaded the model:
from transformers import BertForMaskedLM
BertNSP=BertForMaskedLM.from_pretrained('/content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/')</p>

<p>is this the correct way of loading model from the directory when i have downloaded the pretrained model ?
Im getting error "" '/content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/config.json' ""
the downloaded model had these naming conventions where file name start with bert_ but the BertForMaskedLM class is expecting the file name to be config.json .</p>

<p>bert_config.json
bert_model.ckpt.data-00000-of-00001
bert_model.ckpt.index vocab.txt
bert_model.ckpt.meta</p>

<p>FULL ERROR:
Model name '/content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/' was not found in model name list (bert-base-uncased, bert-large-uncased, bert-base-cased, bert-large-cased, bert-base-multilingual-uncased, bert-base-multilingual-cased, bert-base-chinese, bert-base-german-cased, bert-large-uncased-whole-word-masking, bert-large-cased-whole-word-masking, bert-large-uncased-whole-word-masking-finetuned-squad, bert-large-cased-whole-word-masking-finetuned-squad, bert-base-cased-finetuned-mrpc, bert-base-german-dbmdz-cased, bert-base-german-dbmdz-uncased). We assumed '/content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/config.json' was a path or url to a configuration file named config.json or a directory containing such a file but couldn't find any such file at this path or url.</p>

<p>when i renamed the above 4 files by removing bert from all 4 file names , i get this error even though the ""model.ckpt.index"" files exist </p>

<p>ERROR:
""OSError: Error no file named ['pytorch_model.bin', 'tf_model.h5', 'model.ckpt.index'] found in directory /content/drive/My Drive/bert_training/uncased_L-12_H-768_A-12/ or from_tf set to False""</p>
","bert"
"{
  ""id"": 64254,
  ""title"": ""Weight matrices in transformers""
}","Weight matrices in transformers","2019-12-05 10:34:50","","2","535","<sequence-to-sequence><bert><machine-translation><transformer><attention-mechanism>","<p>I am trying to understand the transformer architecture.</p>

<p>I am aware that the encoder/decoder contains multiple stacked self attention layers. Further each layer contains multiple heads. For example take 8 heads.</p>

<p>Now for a particular layer we will have 8 <strong>different</strong> sets of (Wq, Wk, Wv), the weight matrices used to calculate the query, key and value.</p>

<p>Now what I want to know is whether these weight matrices are <strong>shared</strong> between the different layers i.e are the (Wq, Wk, Wv) matrices of head#1 in layer 1 same for head#1 of layers 2, 3, ....?</p>

<p>And if they are shared, doesn't it affect in parallelization?</p>
","bert"
"{
  ""id"": 63787,
  ""title"": ""where to store embeddings for similarity search?""
}","where to store embeddings for similarity search?","2019-11-26 10:30:11","","5","7510","<word-embeddings><databases><bert><semantic-similarity>","<p>I've asked on stackoverflow already <a href=""https://stackoverflow.com/questions/59027867/what-is-a-good-way-to-store-nlp-embeddings-nparrays-plus-information"">(here)</a>, but I figured that the approach of storing embeddings in an ordinary postgres-Database might be flawed from the very beginning. I will shortly etch out the application again:</p>
<ul>
<li>text corpora (few hundred thousand documents, containing a few paragraphs)</li>
<li>embeddings create with BERT (for each paragraph)</li>
<li>Application: similarity search (retrieve similar paragraphs and reference to the document)</li>
</ul>
<p>I've seen tutorials about creating embeddings with BERT etc. and it all works. The Crux I have is how to manage having a few million embeddings and searching for similar ones. Where to store them, plus the additonal information (raw text related to the embeddings and document which contains the text).<br />
So the question is:<br />
How does one store a few million embeddings (768-Dimensional numpy arrays) in an efficient and searchable way without using cloud-environments (data privacy reasons)?<br />
Is Tensorflow Records the right answer?<br />
Is it in the end a relational database?<br />
Is it something different? It's my first NLP task and I might simply not know the obvious answer. However, searching on stackexchange and google didn't provide a solution.</p>
","bert"
"{
  ""id"": 63746,
  ""title"": ""NLP Transformers: How to get a fixed sentences embedding vectors size?""
}","NLP Transformers: How to get a fixed sentences embedding vectors size?","2019-11-25 15:13:00","","4","1250","<machine-learning><deep-learning><nlp><word-embeddings><bert>","<p>I'm loading a language model from torch hub (<a href=""https://camembert-model.fr/#about"" rel=""nofollow noreferrer"">CamemBERT</a> a French RoBERTa-based model) and using it do embed some sentences:  </p>

<pre class=""lang-py prettyprint-override""><code>import torch
camembert = torch.hub.load('pytorch/fairseq', 'camembert.v0')
camembert.eval()  # disable dropout (or leave in train mode to finetune)


def embed(sentence):
   tokens = camembert.encode(sentence)
   # Extract all layer's features (layer 0 is the embedding layer)
   all_layers = camembert.extract_features(tokens, return_all_hiddens=True)
   embeddings = all_layers[0]
   return embeddings

# Here we see that the shape of the embedding vector depends on the number of tokens in the sentence

u = embed(""Bonjour, ça va ?"")
u.shape # torch.Size([1, 7, 768])
v = embed(""Salut, comment vas-tu ?"")
v.shape # torch.Size([1, 9, 768])

</code></pre>

<p>Imagine now, I want to calculate the <code>cosine distance</code> between the vectors (tensors in our case) <code>u</code> and <code>v</code> : </p>

<pre class=""lang-py prettyprint-override""><code>cos = torch.nn.CosineSimilarity(dim=0)
cos(u, v) #will throw an error since the shape of `u` is different from the shape of `v``
</code></pre>

<p>I'm asking what is the best method to use in order to always get the <strong>same embedding shape</strong> for a sentence regardless the count of tokens?</p>

<p>=> The first solution I'm thinking of is calculating the <code>mean on axis=1</code> (mean embedding of tokens in the sentence) since axis=0 and axis=2 have always the same size :</p>

<pre class=""lang-py prettyprint-override""><code>cos = torch.nn.CosineSimilarity(dim=1) #dim becomes 1 now

u = u.mean(axis=1)
v = v.mean(axis=1)

cos(u, v).detach().numpy().item() # works now and gives 0.7269
</code></pre>

<p>But, I'm afraid that I'm hurting the embedding when calculating the mean! </p>

<p>=> The second solution is to pad shorter sentences out, that means:  </p>

<ul>
<li>giving a list of sentences to embed at a time (instead of embedding sentence by sentence)</li>
<li>look up for the sentence with the longest tokens and embed it, get its shape <code>S</code></li>
<li>for the rest of sentences embed then pad zero to get the same shape <code>S</code> (the sentence has 0 in the rest of dimensions)</li>
</ul>

<p>What are your thoughts? What technique would you use and why? </p>
","bert"
"{
  ""id"": 63459,
  ""title"": ""How to obtain the word vectors optimally""
}","How to obtain the word vectors optimally","2019-11-20 10:59:05","","0","429","<word-embeddings><bert><spacy>","<p>I have a list of strings as shown</p>

<pre><code>sent_list = [""Carrefour is in France"", ""Apple pie is delicious"", ""Amazon has just delivered"", ...]
</code></pre>

<p>My code to get word embeddings below</p>

<pre><code>import spacy

nlp = spacy.load(""en_trf_bertbaseuncased_lg"")

for sent in sent_list:
    print(nlp(sent).vector)
</code></pre>

<p>This takes considerable time when the list is of large size (>10000). I tried disabling <code>sentencizer</code> within the <code>nlp pipe</code> but with not much improvement. How can this be optimized for shorter run time?</p>
","bert"
"{
  ""id"": 63217,
  ""title"": ""Similarity of words using BERTMODEL""
}","Similarity of words using BERTMODEL","2019-11-15 17:06:44","","3","6878","<nlp><word-embeddings><similarity><bert>","<p>I want to find the similarity of words using the BERT model within the NER task. I have my own dataset so, I don't want to use the pre-trained model.
I do the following:</p>

<pre><code>from transformers import BertModel
hidden_reps, cls_head = BertModel(token_ids , attention_mask = attn_mask , token_type_ids = seg_ids)
</code></pre>

<p>where</p>

<pre><code>token_ids with Shape : [1, 4, 47]
attn_mask with Shape : [1, 4, 47]
seg_ids with Shape : [1, 4, 47]
</code></pre>

<p>but I have an error :</p>

<pre><code>TypeError                                 Traceback (most recent call last)
&lt;ipython-input-74-5fa632122cc7&gt; in &lt;module&gt;()
      1 from transformers import BertModel
----&gt; 2 hidden_reps, cls_head = BertModel(token_ids , attention_mask = attn_mask , token_type_ids = seg_ids)

TypeError: __init__() got an unexpected keyword argument 'attention_mask'
</code></pre>

<p>How can I fix this error??</p>

<p>and how can I find the word embedding and the similarity of a given word using this model? </p>

<p>I could not find any tutorials or similar codes for this task.</p>
","bert"
"{
  ""id"": 63140,
  ""title"": ""BERT for non-textual sequence data""
}","BERT for non-textual sequence data","2019-11-14 08:55:22","","2","724","<neural-network><categorical-data><embeddings><bert><transformer>","<p>I'm working on a deep learning solution for classifying sequence data that isn't raw text but rather entities (which have already been extracted from the text). I am currently using word2vec-style embeddings to feed the entities to a CNN, but I was wondering if a Transformer (à la BERT) would be a better alternative &amp; provide a better way of capturing the semantics of the entities involved. I can't seem to find any articles (let alone libraries) to apply sth like BERT to non-textual sequence data. Does anybody know any papers about this angle? I've thought about training a BERT model from scratch and treating the entities as if they were text. The issue with that though is that apparently BERT is slow when dealing with long sequences (sentences). In my data I often have sequences that have a length of 1000+  so I'm worried BERT won't cut it. Any help, insights or references are very much appreciated! Thanks</p>
","bert"
"{
  ""id"": 63124,
  ""title"": ""BERT Model Evaluation Measure in terms of Syntax Correctness and Semantic Coherence""
}","BERT Model Evaluation Measure in terms of Syntax Correctness and Semantic Coherence","2019-11-14 03:29:42","","2","360","<nlp><bert><language-model>","<p>For example I have an original sentence. The word barking corresponds to the word that is missing.</p>

<pre><code>Original Sentence : The dog is barking.
Incomplete Sentence : The dog is ___________.
</code></pre>

<p>For example, using the BERT model, it predicts the word crying instead of 
the word barking. How will I measure the accuracy of the BERT Model in terms of how syntactically correct and semantically coherent the predicted word is?</p>

<p>(For an instance, there are a lot of incomplete sentences, and the task is to evaluate BERT accuracy based on these incomplete sentences.)</p>

<p>In other words, how will I measure the distance in terms of semantics in terms of model between the two words <code>barking</code> and <code>crying</code>.</p>

<p>Please help.</p>
","bert"
"{
  ""id"": 62862,
  ""title"": ""Preprocessing for Text Classification in Transformer Models (BERT variants)""
}","Preprocessing for Text Classification in Transformer Models (BERT variants)","2019-11-08 06:28:48","","14","8598","<python><nlp><preprocessing><bert><transformer>","<p>This might be silly to ask, but I am wondering if one should carry out the conventional text preprocessing steps for training one of the transformer models?</p>
<p>I remember for training a Word2Vec or Glove, we needed to perform an extensive text cleaning like: tokenize, remove stopwords, remove punctuations, stemming or lemmatization and more. However, during last few days I have had a quick jump into transformer models (fascinated btw), and what I have noticed that most of these models have a built-in tokenizer (cool), but none of the demos, examples, or tutorials are performing any of the these text preprocessing steps. You may take <a href=""https://github.com/kaushaltrivedi/fast-bert"" rel=""noreferrer"">fast-bert</a> for instance, there are no text preprocessing involved for the demos (maybe it is just a demo), but at <a href=""https://github.com/kaushaltrivedi/fast-bert#5-model-inference"" rel=""noreferrer"">inference</a> the whole sentences are passed without any cleaning:</p>
<pre><code>texts = ['I really love the Netflix original movies',
         'this movie is not worth watching']
predictions = learner.predict_batch(texts)
</code></pre>
<p>The same is true for the <a href=""https://github.com/huggingface/transformers"" rel=""noreferrer"">original transformer</a> by HuggingFace. Or many tutorials that I have looked at (take <a href=""https://github.com/kaushaltrivedi/bert-toxic-comments-multilabel/blob/master/toxic-bert-multilabel-classification.ipynb"" rel=""noreferrer"">this</a> or <a href=""https://towardsdatascience.com/building-a-multi-label-text-classifier-using-bert-and-tensorflow-f188e0ecdc5d"" rel=""noreferrer"">another one</a>). I can imagine that depending on the task this might not be required, e.g. next work prediction or machine translation and more. More importantly I think this is part of the contextual-based approach that these models offer (that is the innovation so to say) that are meant to keep most of the text and we may obtain a minimum but still good representation of the each token (out of vocabulary word). Borrowed from <a href=""https://medium.com/huggingface/multi-label-text-classification-using-bert-the-mighty-transformer-69714fa3fb3d"" rel=""noreferrer"">medium article</a> by HuggingFace:</p>
<blockquote>
<p><strong>Tokenisation</strong>
BERT-Base, uncased uses a vocabulary of 30,522 words. The
processes of tokenisation involves splitting the input text into list
of tokens that are available in the vocabulary. In order to deal with
the words not available in the vocabulary, BERT uses a technique
called BPE based WordPiece tokenisation. In this approach an out of
vocabulary word is progressively split into subwords and the word is
then represented by a group of subwords. Since the subwords are part
of the vocabulary, we have learned representations an context for
these subwords and the context of the word is simply the combination
of the context of the subwords.</p>
</blockquote>
<p>But does that hold true for tasks like multi-label text classification? In my use case the text is full of not useful stopwords, punctuation, characters and abbreviations and it is multi-label text classification as mentioned earlier. And in fact the prediction accuracy is not good (after a few rounds of training using <a href=""https://github.com/kaushaltrivedi/fast-bert"" rel=""noreferrer"">fast-bert</a>). What do I miss here?</p>
","bert"
"{
  ""id"": 62831,
  ""title"": ""BERT - How Question answering is different than classification""
}","BERT - How Question answering is different than classification","2019-11-07 12:54:55","","0","1178","<pytorch><bert><question-answering><huggingface>","<p>Basically I am trying to understand how question answering works in case of BERT. Code for both classes QuestionAnswering and Classification is pasted below for reference. My understanding is:  </p>

<pre><code>class BertForSequenceClassification(PreTrainedBertModel):
    def __init__(self, config, num_labels=2):
        super(BertForSequenceClassification, self).__init__(config)
        self.num_labels = num_labels
        self.bert = BertModel(config)
        self.dropout = nn.Dropout(config.hidden_dropout_prob)
        self.classifier = nn.Linear(config.hidden_size, num_labels)
        self.apply(self.init_bert_weights)

    def forward(self, input_ids, token_type_ids=None, attention_mask=None, labels=None):
        _, pooled_output = self.bert(input_ids, token_type_ids, attention_mask, output_all_encoded_layers=False)
        pooled_output = self.dropout(pooled_output)
        logits = self.classifier(pooled_output)

        if labels is not None:
            loss_fct = CrossEntropyLoss()
            loss = loss_fct(logits.view(-1, self.num_labels), labels.view(-1))
            return loss
        else:
            return logits
</code></pre>

<p>In Above code pooled_output is considered useful in line  <code>_, pooled_output = self.bert(input_ids, token_type_ids, attention_mask, output_all_encoded_layers=False)</code>  </p>

<p>And in below QnA code encoder layer output (i.e., sequence_output) is considered useful in line: <code>sequence_output, _ = self.bert(input_ids, token_type_ids, attention_mask, output_all_encoded_layers=False)</code></p>

<pre><code>class BertForQuestionAnswering(PreTrainedBertModel):
    def __init__(self, config):
        super(BertForQuestionAnswering, self).__init__(config)
        self.bert = BertModel(config)
        # TODO check with Google if it's normal there is no dropout on the token classifier of SQuAD in the TF version
        # self.dropout = nn.Dropout(config.hidden_dropout_prob)
        self.qa_outputs = nn.Linear(config.hidden_size, 2)
        self.apply(self.init_bert_weights)

    def forward(self, input_ids, token_type_ids=None, attention_mask=None, start_positions=None, end_positions=None):
        sequence_output, _ = self.bert(input_ids, token_type_ids, attention_mask, output_all_encoded_layers=False)
        logits = self.qa_outputs(sequence_output)
        start_logits, end_logits = logits.split(1, dim=-1)
        start_logits = start_logits.squeeze(-1)
        end_logits = end_logits.squeeze(-1)
</code></pre>

<p>Now my questions are:  </p>

<ol>
<li><p>Why there are 2 logits being returned in sequence_output for Question Answering case</p></li>
<li><p>What is different in encoder layer and pooled layer </p></li>
<li><p>Why is encoder layer (sequence_output) is considered in QnA case and Pooled layer in classification case</p></li>
</ol>
","bert"
